Date,Open,High,Low,Close,Volume,average,barCount
2026-03-27,642.55,642.66,633.1,634.09,75608972.0,637.706,734260
2026-03-30,640.05,640.37,629.28,631.97,73803922.0,634.345,720234
2026-03-31,639.0,651.54,637.98,650.34,104683294.0,645.402,1000325
2026-04-01,653.85,658.52,653.0,655.24,72491090.0,655.702,734147
2026-04-02,646.42,658.2,645.11,655.83,48157030.0,652.897,428711
2026-04-06,655.86,659.72,655.52,658.93,28079028.0,657.59,235537
2026-04-07,656.64,659.61,651.06,659.22,47915475.0,655.393,397813
2026-04-08,676.39,677.08,671.46,676.01,67555981.0,674.794,585202
2026-04-09,674.84,681.16,673.77,679.91,42287703.0,678.05,354300
2026-04-10,681.27,682.03,678.45,679.46,30238476.0,679.987,267874
2026-04-13,677.4,686.3,676.58,686.1,36496305.0,681.862,316018
2026-04-14,687.69,694.58,687.66,694.46,43054226.0,692.264,354462
2026-04-15,695.26,700.28,694.2,699.94,42557705.0,697.773,344881
2026-04-16,701.06,702.78,698.53,701.66,34037424.0,700.799,300557
2026-04-17,706.14,712.39,705.76,710.14,43085913.0,709.787,388516
2026-04-20,708.79,709.91,706.14,708.72,27361348.0,708.136,238970
2026-04-21,710.28,711.28,702.64,704.08,43467644.0,706.462,349189
2026-04-22,709.19,711.45,708.22,711.21,28181451.0,709.946,226328
2026-04-23,709.5,712.36,702.28,708.45,42958064.0,708.291,358223
2026-04-24,710.75,714.47,709.01,713.94,29350408.0,712.471,244603
2026-04-27,713.18,715.63,712.29,715.17,24071337.0,714.215,214873
2026-04-28,711.82,712.88,709.25,711.69,26375555.0,711.059,233081
2026-04-29,711.0,712.2,708.37,711.58,28880531.0,710.314,263241
2026-04-30,714.73,719.79,710.44,718.66,38106419.0,715.963,340361
2026-05-01,721.25,724.87,720.47,720.65,30371390.0,722.515,289793
2026-05-04,720.07,722.12,714.99,718.01,37839280.0,718.478,345770
2026-05-05,721.77,725.04,721.48,723.77,25041686.0,723.469,211804
2026-05-06,728.16,734.59,727.82,733.83,31959309.0,732.115,272491
2026-05-07,735.05,736.13,729.75,731.58,35831849.0,732.652,322865
2026-05-08,734.94,738.02,734.57,737.62,30283958.0,736.951,259041
2026-05-11,736.46,740.79,736.45,739.3,34556742.0,739.186,310672
2026-05-12,736.91,738.84,731.83,738.18,36898118.0,735.098,365396
